Time,Año Nuevo Rainfall mm,Blue Oak Ranch Rainfall mm,Bodega Rainfall mm,Jepson Rainfall mm,McLaughlin Rainfall mm,Point Reyes Rainfall mm,WhiteMt Barcroft Rainfall mm,Yosemite Mariposa Grove Rainfall mm,Younger Rainfall mm
10/4/22 09:40,0,0,0,0,0,0,0,0,0
10/4/22 09:50,0,0,0,0,0,0,0,0,0
10/4/22 10:00,0,0,0,0,0,0,0,0,0
10/4/22 10:10,0,0,0,0,0,0,0,0,0
10/4/22 10:20,0,0,0,0,0,0,0,0,0
10/4/22 10:30,0,0,0,0,0,0,0,0,0
10/4/22 10:40,0,0,0,0,0,0,0,0,0
10/4/22 10:50,0,0,0,0,0,0,0,0,0
10/4/22 11:00,0,0,0,0,0,0,0,0,0
10/4/22 11:10,0,0,0,0,0,0,0,0,0
10/4/22 11:20,0,0,0,0,0,0,0,0,0
10/4/22 11:30,0,0,0,0,0,0,0,0,0
10/4/22 11:40,0,0,0,0,0,0,0,0,0
10/4/22 11:50,0,0,0,0,0,0,0,0,0
10/4/22 12:00,0,0,0,0,0,0,0,0,0
10/4/22 12:10,0,0,0,0,0,0,0,0,0
10/4/22 12:20,0,0,0,0,0,0,0,0,0
10/4/22 12:30,0,0,0,0,0,0,0,0,0
10/4/22 12:40,0,0,0,0,0,0,0,0,0
10/4/22 12:50,0,0,0,0,0,0,0,0,0
10/4/22 13:00,0,0,0,0,0,0,0,0,0
10/4/22 13:10,0,0,0,0,0,0.254,0,0,0
10/4/22 13:20,0,0,0,0,0,0,0,0,0
10/4/22 13:30,0,0,0,0,0,0,0,0,0
10/4/22 13:40,0,0,0,0,0,0,0,0,0
10/4/22 13:50,0,0,0,0,0,0,0,0,0
10/4/22 14:00,0,0,0,0,0,0,0,0,0
10/4/22 14:10,0,0,0,0,0,0,0,0,0
10/4/22 14:20,0,0,0,0,0,0,0,0,0
10/4/22 14:30,0,0,0,0,0,0,0,0,0
10/4/22 14:40,0,0,0,0,0,0,0,0,0
10/4/22 14:50,0,0,0,0,0,0,0,0,0
10/4/22 15:00,0,0,0,0,0,0,0,0,0
10/4/22 15:10,0,0,0,0,0,0,0,0,0
10/4/22 15:20,0,0,0,0,0,0,0,0,0
10/4/22 15:30,0,0,0,0,0,0,0,0,0
10/4/22 15:40,0,0,0,0,0,0,0,0,0
10/4/22 15:50,0,0,0,0,0,0,0,0,0
10/4/22 16:00,0,0,0,0,0,0,0,0,0
10/4/22 16:10,0,0,0,0,0,0,0,0,0
10/4/22 16:20,0,0,0,0,0,0,0,0,0
10/4/22 16:30,0,0,0,0,0,0,0,0,0
10/4/22 16:40,0,0,0,0,0,0,0,0,0
10/4/22 16:50,0,0,0,0,0,0,0,0,0
10/4/22 17:00,0,0,0,0,0,0,0,0,0
10/4/22 17:10,0,0,0,0,0,0,0,0,0
10/4/22 17:20,0,0,0,0,0,0,0,0,0
10/4/22 17:30,0,0,0,0,0,0,0,0,0
10/4/22 17:40,0,0,0,0,0,0,0,0,0
10/4/22 17:50,0,0,0,0,0,0,0,0,0
10/4/22 18:00,0,0,0,0,0,0,0,0,0
10/4/22 18:10,0,0,0,0,0,0,0,0,0
10/4/22 18:20,0,0,0,0,0,0,0,0,0
10/4/22 18:30,0,0,0,0,0,0,0,0,0
10/4/22 18:40,0,0,0,0,0,0,0,0,0
10/4/22 18:50,0,0,0,0,0,0,0,0,0
10/4/22 19:00,0,0,0,0,0,0,0,0,0
10/4/22 19:10,0,0,0,0,0,0,0,0,0
10/4/22 19:20,0,0,0,0,0,0,0,0,0
10/4/22 19:30,0,0,0,0,0,0,0,0,0
10/4/22 19:40,0,0,0,0,0,0,0,0,0
10/4/22 19:50,0,0,0,0,0,0,0,0,0
10/4/22 20:00,0,0,0,0,0,0,0,0,0
10/4/22 20:10,0,0,0,0,0,0,0,0,0
10/4/22 20:20,0,0,0,0,0,0,0,0,0
10/4/22 20:30,0,0,0,0,0,0,0,0,0
10/4/22 20:40,0,0,0,0,0,0,0,0,0
10/4/22 20:50,0,0,0,0,0,0,0,0,0
10/4/22 21:00,0,0,0,0,0,0,0,0,0
10/4/22 21:10,0,0,0,0,0,0,0,0,0
10/4/22 21:20,0,0,0,0,0,0,0,0,0
10/4/22 21:30,0,0,0,0,0,0,0,0,0
10/4/22 21:40,0,0,0,0,0,0,0,0,0
10/4/22 21:50,0,0,0,0,0,0,0,0,0
10/4/22 22:00,0,0,0,0,0,0,0,0,0
10/4/22 22:10,0,0,0,0,0,0,0,0,0
10/4/22 22:20,0,0,0,0,0,0,0,0,0
10/4/22 22:30,0,0,0,0,0,0,0,0,0
10/4/22 22:40,0,0,0,0,0,0,0,0,0
10/4/22 22:50,0,0,0,0,0,0,0,0,0
10/4/22 23:00,0,0,0,0,0,0,0,0,0
10/4/22 23:10,0,0,0,0,0,0,0,0,0
10/4/22 23:20,0,0,0,0,0,0,0,0,0
10/4/22 23:30,0,0,0,0,0,0,0,0,0
10/4/22 23:40,0,0,0,0,0,0,0,0,0
10/4/22 23:50,0,0,0,0,0,0,0,0,0
10/5/22 00:00,0,0,0,0,0,0,0,0,0
10/5/22 00:10,0,0,0,0,0,0,0,0,0
10/5/22 00:20,0,0,0,0,0,0,0,0,0
10/5/22 00:30,0,0,0,0,0,0,0,0,0
10/5/22 00:40,0,0,0,0,0,0,0,0,0
10/5/22 00:50,0,0,0,0,0,0,0,0,0
10/5/22 01:00,0,0,0,0,0,0,0,0,0
10/5/22 01:10,0,0,0,0,0,0,0,0,0
10/5/22 01:20,0,0,0,0,0,0,0,0,0
10/5/22 01:30,0,0,0,0,0,0,0,0,0
10/5/22 01:40,0,0,0,0,0,0,0,0,0
10/5/22 01:50,0,0,0,0,0,0,0,0,0
10/5/22 02:00,0,0,0,0,0,0,0,0,0
10/5/22 02:10,0,0,0,0,0,0,0,0,0
10/5/22 02:20,0,0,0,0,0,0,0,0,0
10/5/22 02:30,0,0,0,0,0,0,0,0,0
10/5/22 02:40,0,0,0,0,0,0,0,0,0
10/5/22 02:50,0,0,0,0,0,0,0,0,0
10/5/22 03:00,0,0,0,0,0,0,0,0,0
10/5/22 03:10,0,0,0,0,0,0,0,0,0
10/5/22 03:20,0,0,0,0,0,0,0,0,0
10/5/22 03:30,0,0,0,0,0,0,0,0,0
10/5/22 03:40,0,0,0,0,0,0,0,0,0
10/5/22 03:50,0,0,0,0,0,0,0,0,0
10/5/22 04:00,0,0,0,0,0,0,0,0,0
10/5/22 04:10,0,0,0,0,0,0,0,0,0
10/5/22 04:20,0,0,0,0,0,0,0,0,0
10/5/22 04:30,0,0,0,0,0,0,0,0,0
10/5/22 04:40,0,0,0,0,0,0,0,0,0
10/5/22 04:50,0,0,0,0,0,0,0,0,0
10/5/22 05:00,0,0,0,0,0,0,0,0,0
10/5/22 05:10,0,0,0,0,0,0,0,0,0
10/5/22 05:20,0,0,0,0,0,0,0,0,0
10/5/22 05:30,0,0,0,0,0,0,0,0,0
10/5/22 05:40,0,0,0,0,0,0,0,0,0
10/5/22 05:50,0,0,0,0,0,0,0,0,0
10/5/22 06:00,0,0,0,0,0,0,0,0,0
10/5/22 06:10,0,0,0,0,0,0,0,0,0
10/5/22 06:20,0,0,0,0,0,0,0,0,0
10/5/22 06:30,0,0,0,0,0,0,0,0,0
10/5/22 06:40,0,0,0.254,0,0,0,0,0,0
10/5/22 06:50,0,0,0,0,0,0,0,0,0
10/5/22 07:00,0,0,0,0,0,0,0,0,0
10/5/22 07:10,0,0,0,0,0,0,0,0,0
10/5/22 07:20,0,0,0,0,0,0,0,0,0
10/5/22 07:30,0,0,0,0,0,0,0,0,0
10/5/22 07:40,0,0,0,0,0,0,0,0,0
10/5/22 07:50,0,0,0,0,0,0,0,0,0
10/5/22 08:00,0,0,0,0,0,0,0,0,0
10/5/22 08:10,0,0,0,0,0,0,0,0,0
10/5/22 08:20,0,0,0,0,0,0,0,0,0
10/5/22 08:30,0,0,0,0,0,0,0,0,0
10/5/22 08:40,0,0,0,0,0,0,0,0,0
10/5/22 08:50,0,0,0,0,0,0,0,0,0
10/5/22 09:00,0,0,0,0,0,0,0,0,0
10/5/22 09:10,0,0,0,0,0,0,0,0,0
10/5/22 09:20,0,0,0,0,0,0,0,0,0
10/5/22 09:30,0,0,0,0,0,0,0,0,0
10/5/22 09:40,0,0,0,0,0,0,0,0,0
10/5/22 09:50,0,0,0,0,0,0,0,0,0
10/5/22 10:00,0,0,0,0,0,0,0,0,0
10/5/22 10:10,0,0,0,0,0,0,0,0,0
10/5/22 10:20,0,0,0,0,0,0,0,0,0
10/5/22 10:30,0,0,0,0,0,0,0,0,0
10/5/22 10:40,0,0,0,0,0,0,0,0,0
10/5/22 10:50,0,0,0,0,0,0,0,0,0
10/5/22 11:00,0,0,0,0,0,0,0,0,0
10/5/22 11:10,0,0,0,0,0,0,0,0,0
10/5/22 11:20,0,0,0,0,0,0,0,0,0
10/5/22 11:30,0,0,0,0,0,0,0,0,0
10/5/22 11:40,0,0,0,0,0,0,0,0,0
10/5/22 11:50,0,0,0,0,0,0,0,0,0
10/5/22 12:00,0,0,0,0,0,0,0,0,0
10/5/22 12:10,0,0,0,0,0,0,0,0,0
10/5/22 12:20,0,0,0,0,0,0,0,0,0
10/5/22 12:30,0,0,0,0,0,0,0,0,0
10/5/22 12:40,0,0,0,0,0,0,0,0,0
10/5/22 12:50,0,0,0,0,0,0,0,0,0
10/5/22 13:00,0,0,0,0,0,0,0,0,0
10/5/22 13:10,0,0,0,0,0,0,0,0,0
10/5/22 13:20,0,0,0,0,0,0,0,0,0
10/5/22 13:30,0,0,0,0,0,0,0,0,0
10/5/22 13:40,0,0,0,0,0,0,0,0,0
10/5/22 13:50,0,0,0,0,0,0,0,0,0
10/5/22 14:00,0,0,0,0,0,0,0,0,0
10/5/22 14:10,0,0,0,0,0,0,0,0,0
10/5/22 14:20,0,0,0,0,0,0,0,0,0
10/5/22 14:30,0,0,0,0,0,0,0,0,0
10/5/22 14:40,0,0,0,0,0,0,0,0,0
10/5/22 14:50,0,0,0,0,0,0,0,0,0
10/5/22 15:00,0,0,0,0,0,0,0,0,0
10/5/22 15:10,0,0,0,0,0,0,0,0,0
10/5/22 15:20,0,0,0,0,0,0,0,0,0
10/5/22 15:30,0,0,0,0,0,0,0,0,0
10/5/22 15:40,0,0,0,0,0,0,0,0,0
10/5/22 15:50,0,0,0,0,0,0,0,0,0
10/5/22 16:00,0,0,0,0,0,0,0,0,0
10/5/22 16:10,0,0,0,0,0,0,0,0,0
10/5/22 16:20,0,0,0,0,0,0,0,0,0
10/5/22 16:30,0,0,0,0,0,0,0,0,0
10/5/22 16:40,0,0,0,0,0,0,0,0,0
10/5/22 16:50,0,0,0,0,0,0,0,0,0
10/5/22 17:00,0,0,0,0,0,0,0,0,0
10/5/22 17:10,0,0,0,0,0,0,0,0,0
10/5/22 17:20,0,0,0,0,0,0,0,0,0
10/5/22 17:30,0,0,0,0,0,0,0,0,0
10/5/22 17:40,0,0,0,0,0,0,0,0,0
10/5/22 17:50,0,0,0,0,0,0,0,0,0
10/5/22 18:00,0,0,0,0,0,0,0,0,0
10/5/22 18:10,0,0,0,0,0,0,0,0,0
10/5/22 18:20,0,0,0,0,0,0,0,0,0
10/5/22 18:30,0,0,0,0,0,0,0,0,0
10/5/22 18:40,0,0,0,0,0,0,0,0,0
10/5/22 18:50,0,0,0,0,0,0,0,0,0
10/5/22 19:00,0,0,0,0,0,0,0,0,0
10/5/22 19:10,0,0,0,0,0,0,0,0,0
10/5/22 19:20,0,0,0,0,0,0,0,0,0
10/5/22 19:30,0,0,0,0,0,0,0,0,0
10/5/22 19:40,0,0,0,0,0,0,0,0,0
10/5/22 19:50,0,0,0,0,0,0,0,0,0
10/5/22 20:00,0,0,0,0,0,0,0,0,0
10/5/22 20:10,0,0,0,0,0,0,0,0,0
10/5/22 20:20,0,0,0,0,0,0,0,0,0
10/5/22 20:30,0,0,0,0,0,0,0,0,0
10/5/22 20:40,0,0,0,0,0,0,0,0,0
10/5/22 20:50,0,0,0,0,0,0,0,0,0
10/5/22 21:00,0,0,0,0,0,0,0,0,0
10/5/22 21:10,0,0,0,0,0,0,0,0,0
10/5/22 21:20,0,0,0,0,0,0,0,0,0
10/5/22 21:30,0,0,0,0,0,0,0,0,0
10/5/22 21:40,0,0,0,0,0,0,0,0,0
10/5/22 21:50,0,0,0,0,0,0,0,0,0
10/5/22 22:00,0,0,0,0,0,0,0,0,0
10/5/22 22:10,0,0,0,0,0,0,0,0,0
10/5/22 22:20,0,0,0,0,0,0,0,0,0
10/5/22 22:30,0,0,0,0,0,0,0,0,0
10/5/22 22:40,0,0,0,0,0,0,0,0,0
10/5/22 22:50,0,0,0,0,0,0,0,0,0
10/5/22 23:00,0,0,0,0,0,0,0,0,0
10/5/22 23:10,0,0,0,0,0,0,0,0,0
10/5/22 23:20,0,0,0,0,0,0,0,0,0
10/5/22 23:30,0,0,0,0,0,0,0,0,0
10/5/22 23:40,0,0,0,0,0,0,0,0,0
10/5/22 23:50,0,0,0,0,0,0,0,0,0
10/6/22 00:00,0,0,0,0,0,0,0,0,0
10/6/22 00:10,0,0,0,0,0,0,0,0,0
10/6/22 00:20,0,0,0,0,0,0,0,0,0
10/6/22 00:30,0,0,0,0,0,0,0,0,0
10/6/22 00:40,0,0,0,0,0,0,0,0,0
10/6/22 00:50,0,0,0,0,0,0,0,0,0
10/6/22 01:00,0,0,0,0,0,0,0,0,0
10/6/22 01:10,0,0,0,0,0,0,0,0,0
10/6/22 01:20,0,0,0,0,0,0,0,0,0
10/6/22 01:30,0,0,0,0,0,0,0,0,0
10/6/22 01:40,0,0,0,0,0,0,0,0,0
10/6/22 01:50,0,0,0,0,0,0,0,0,0
10/6/22 02:00,0,0,0,0,0,0,0,0,0
10/6/22 02:10,0,0,0,0,0,0,0,0,0
10/6/22 02:20,0,0,0,0,0,0,0,0,0
10/6/22 02:30,0,0,0,0,0,0,0,0,0
10/6/22 02:40,0,0,0,0,0,0,0,0,0
10/6/22 02:50,0,0,0,0,0,0,0,0,0
10/6/22 03:00,0,0,0,0,0,0,0,0,0
10/6/22 03:10,0,0,0,0,0,0,0,0,0
10/6/22 03:20,0,0,0,0,0,0,0,0,0
10/6/22 03:30,0,0,0,0,0,0.254,0,0,0
10/6/22 03:40,0,0,0,0,0,0,0,0,0
10/6/22 03:50,0,0,0,0,0,0,0,0,0
10/6/22 04:00,0,0,0,0,0,0,0,0,0
10/6/22 04:10,0,0,0,0,0,0,0,0,0
10/6/22 04:20,0,0,0,0,0,0,0,0,0
10/6/22 04:30,0,0,0,0,0,0,0,0,0
10/6/22 04:40,0,0,0.254,0,0,0,0,0,0
10/6/22 04:50,0,0,0,0,0,0,0,0,0
10/6/22 05:00,0,0,0,0,0,0,0,0,0
10/6/22 05:10,0,0,0,0,0,0,0,0,0
10/6/22 05:20,0,0,0,0,0,0,0,0,0
10/6/22 05:30,0,0,0,0,0,0.254,0,0,0
10/6/22 05:40,0,0,0,0,0,0,0,0,0
10/6/22 05:50,0,0,0,0,0,0,0,0,0
10/6/22 06:00,0,0,0,0,0,0,0,0,0
10/6/22 06:10,0,0,0,0,0,0,0,0,0
10/6/22 06:20,0,0,0,0,0,0,0,0,0
10/6/22 06:30,0,0,0,0,0,0,0,0,0
10/6/22 06:40,0,0,0,0,0,0,0,0,0
10/6/22 06:50,0,0,0,0,0,0,0,0,0
10/6/22 07:00,0,0,0,0,0,0,0,0,0
10/6/22 07:10,0,0,0,0,0,0,0,0,0
10/6/22 07:20,0,0,0,0,0,0,0,0,0
10/6/22 07:30,0,0,0,0,0,0,0,0,0
10/6/22 07:40,0,0,0,0,0,0,0,0,0
10/6/22 07:50,0,0,0,0,0,0,0,0,0
10/6/22 08:00,0,0,0,0,0,0,0,0,0
10/6/22 08:10,0,0,0,0,0,0,0,0,0
10/6/22 08:20,0,0,0,0,0,0,0,0,0
10/6/22 08:30,0,0,0,0,0,0,0,0,0
10/6/22 08:40,0,0,0,0,0,0,0,0,0
10/6/22 08:50,0,0,0,0,0,0,0,0,0
10/6/22 09:00,0,0,0,0,0,0,0,0,0
10/6/22 09:10,0,0,0,0,0,0,0,0,0
10/6/22 09:20,0,0,0,0,0,0,0,0,0
10/6/22 09:30,0,0,0,0,0,0,0,0,0
10/6/22 09:40,0,0,0,0,0,0,0,0,0
10/6/22 09:50,0,0,0,0,0,0,0,0,0
10/6/22 10:00,0,0,0,0,0,0,0,0,0
10/6/22 10:10,0,0,0,0,0,0,0,0,0
10/6/22 10:20,0,0,0,0,0,0,0,0,0
10/6/22 10:30,0,0,0,0,0,0,0,0,0
10/6/22 10:40,0,0,0,0,0,0,0,0,0
10/6/22 10:50,0,0,0,0,0,0,0,0,0
10/6/22 11:00,0,0,0,0,0,0,0,0,0
10/6/22 11:10,0,0,0,0,0,0,0,0,0
10/6/22 11:20,0,0,0,0,0,0,0,0,0
10/6/22 11:30,0,0,0,0,0,0,0,0,0
10/6/22 11:40,0,0,0,0,0,0.254,0,0,0
10/6/22 11:50,0,0,0,0,0,0,0,0,0
10/6/22 12:00,0,0,0,0,0,0,0,0,0
10/6/22 12:10,0,0,0,0,0,0,0,0,0
10/6/22 12:20,0,0,0,0,0,0,0,0,0
10/6/22 12:30,0,0,0,0,0,0,0,0,0
10/6/22 12:40,0,0,0,0,0,0,0,0,0
10/6/22 12:50,0,0,0,0,0,0,0,0,0
10/6/22 13:00,0,0,0,0,0,0,0,0,0
10/6/22 13:10,0,0,0,0,0,0,0,0,0
10/6/22 13:20,0,0,0,0,0,0,0,0,0
10/6/22 13:30,0,0,0,0,0,0,0,0,0
10/6/22 13:40,0,0,0,0,0,0,0,0,0
10/6/22 13:50,0,0,0,0,0,0,0,0,0
10/6/22 14:00,0,0,0,0,0,0,0,0,0
10/6/22 14:10,0,0,0,0,0,0,0,0,0
10/6/22 14:20,0,0,0,0,0,0,0,0,0
10/6/22 14:30,0,0,0,0,0,0,0,0,0
10/6/22 14:40,0,0,0,0,0,0,0,0,0
10/6/22 14:50,0,0,0,0,0,0,0,0,0
10/6/22 15:00,0,0,0,0,0,0,0,0,0
10/6/22 15:10,0,0,0,0,0,0,0,0,0
10/6/22 15:20,0,0,0,0,0,0,0,0,0
10/6/22 15:30,0,0,0,0,0,0,0,0,0
10/6/22 15:40,0,0,0,0,0,0,0,0,0
10/6/22 15:50,0,0,0,0,0,0,0,0,0
10/6/22 16:00,0,0,0,0,0,0,0,0,0
10/6/22 16:10,0,0,0,0,0,0,0,0,0
10/6/22 16:20,0,0,0,0,0,0,0,0,0
10/6/22 16:30,0,0,0,0,0,0,0,0,0
10/6/22 16:40,0,0,0,0,0,0,0,0,0
10/6/22 16:50,0,0,0,0,0,0,0,0,0
10/6/22 17:00,0,0,0,0,0,0,0,0,0
10/6/22 17:10,0,0,0,0,0,0,0,0,0
10/6/22 17:20,0,0,0,0,0,0,0,0,0
10/6/22 17:30,0,0,0,0,0,0,0,0,0
10/6/22 17:40,0,0,0,0,0,0,0,0,0
10/6/22 17:50,0,0,0,0,0,0,0,0,0
10/6/22 18:00,0,0,0,0,0,0,0,0,0
10/6/22 18:10,0,0,0,0,0,0,0,0,0
10/6/22 18:20,0,0,0,0,0,0,0,0,0
10/6/22 18:30,0,0,0,0,0,0,0,0,0
10/6/22 18:40,0,0,0,0,0,0,0,0,0
10/6/22 18:50,0,0,0,0,0,0,0,0,0
10/6/22 19:00,0,0,0,0,0,0,0,0,0
10/6/22 19:10,0,0,0,0,0,0,0,0,0
10/6/22 19:20,0,0,0,0,0,0,0,0,0
10/6/22 19:30,0,0,0,0,0,0,0,0,0
10/6/22 19:40,0,0,0,0,0,0,0,0,0
10/6/22 19:50,0,0,0,0,0,0,0,0,0
10/6/22 20:00,0,0,0,0,0,0,0,0,0
10/6/22 20:10,0,0,0,0,0,0,0,0,0
10/6/22 20:20,0,0,0,0,0,0,0,0,0
10/6/22 20:30,0,0,0,0,0,0,0,0,0
10/6/22 20:40,0,0,0,0,0,0,0,0,0
10/6/22 20:50,0,0,0,0,0,0,0,0,0
10/6/22 21:00,0,0,0,0,0,0,0,0,0
10/6/22 21:10,0,0,0,0,0,0,0,0,0
10/6/22 21:20,0,0,0,0,0,0,0,0,0
10/6/22 21:30,0,0,0,0,0,0,0,0,0
10/6/22 21:40,0,0,0,0,0,0,0,0,0
10/6/22 21:50,0,0,0,0,0,0,0,0,0
10/6/22 22:00,0,0,0,0,0,0,0,0,0
10/6/22 22:10,0,0,0,0,0,0,0,0,0
10/6/22 22:20,0,0,0,0,0,0,0,0,0
10/6/22 22:30,0,0,0,0,0,0,0,0,0
10/6/22 22:40,0,0,0,0,0,0,0,0,0
10/6/22 22:50,0,0,0,0,0,0,0,0,0
10/6/22 23:00,0,0,0,0,0,0,0,0,0
10/6/22 23:10,0,0,0,0,0,0,0,0,0
10/6/22 23:20,0,0,0,0,0,0,0,0,0
10/6/22 23:30,0,0,0,0,0,0,0,0,0
10/6/22 23:40,0,0,0,0,0,0,0,0,0
10/6/22 23:50,0,0,0,0,0,0,0,0,0
10/7/22 00:00,0,0,0,0,0,0,0,0,0
10/7/22 00:10,0,0,0,0,0,0,0,0,0
10/7/22 00:20,0,0,0,0,0,0,0,0,0
10/7/22 00:30,0,0,0,0,0,0,0,0,0
10/7/22 00:40,0,0,0.254,0,0,0,0,0,0
10/7/22 00:50,0,0,0,0,0,0,0,0,0
10/7/22 01:00,0,0,0,0,0,0,0,0,0
10/7/22 01:10,0,0,0,0,0,0,0,0,0
10/7/22 01:20,0,0,0,0,0,0,0,0,0
10/7/22 01:30,0,0,0,0,0,0,0,0,0
10/7/22 01:40,0,0,0,0,0,0,0,0,0
10/7/22 01:50,0,0,0,0,0,0,0,0,0
10/7/22 02:00,0,0,0,0,0,0,0,0,0
10/7/22 02:10,0,0,0,0,0,0,0,0,0
10/7/22 02:20,0,0,0,0,0,0,0,0,0
10/7/22 02:30,0,0,0,0,0,0,0,0,0
10/7/22 02:40,0,0,0,0,0,0,0,0,0
10/7/22 02:50,0,0,0,0,0,0,0,0,0
10/7/22 03:00,0,0,0,0,0,0,0,0,0
10/7/22 03:10,0,0,0,0,0,0,0,0,0
10/7/22 03:20,0,0,0,0,0,0,0,0,0
10/7/22 03:30,0,0,0,0,0,0,0,0,0
10/7/22 03:40,0,0,0,0,0,0,0,0,0
10/7/22 03:50,0,0,0,0,0,0,0,0,0
10/7/22 04:00,0,0,0,0,0,0,0,0,0
10/7/22 04:10,0,0,0.254,0,0,0,0,0,0
10/7/22 04:20,0,0,0,0,0,0,0,0,0
10/7/22 04:30,0,0,0,0,0,0,0,0,0
10/7/22 04:40,0,0,0,0,0,0,0,0,0
10/7/22 04:50,0,0,0,0,0,0,0,0,0
10/7/22 05:00,0,0,0,0,0,0,0,0,0
10/7/22 05:10,0,0,0,0,0,0,0,0,0
10/7/22 05:20,0,0,0,0,0,0,0,0,0
10/7/22 05:30,0,0,0,0,0,0,0,0,0
10/7/22 05:40,0,0,0,0,0,0,0,0,0
10/7/22 05:50,0,0,0,0,0,0,0,0,0
10/7/22 06:00,0,0,0,0,0,0,0,0,0
10/7/22 06:10,0,0,0,0,0,0,0,0,0
10/7/22 06:20,0,0,0,0,0,0,0,0,0
10/7/22 06:30,0,0,0,0,0,0,0,0,0
10/7/22 06:40,0,0,0,0,0,0,0,0,0
10/7/22 06:50,0,0,0,0,0,0,0,0,0
10/7/22 07:00,0,0,0,0,0,0,0,0,0
10/7/22 07:10,0,0,0,0,0,0,0,0,0
10/7/22 07:20,0,0,0,0,0,0,0,0,0
10/7/22 07:30,0,0,0,0,0,0,0,0,0
10/7/22 07:40,0,0,0,0,0,0,0,0,0
10/7/22 07:50,0,0,0,0,0,0,0,0,0
10/7/22 08:00,0,0,0,0,0,0,0,0,0
10/7/22 08:10,0,0,0,0,0,0,0,0,0
10/7/22 08:20,0,0,0,0,0,0,0,0,0
10/7/22 08:30,0,0,0,0,0,0,0,0,0
10/7/22 08:40,0,0,0,0,0,0,0,0,0
10/7/22 08:50,0,0,0,0,0,0,0,0,0
10/7/22 09:00,0,0,0,0,0,0,0,0,0
10/7/22 09:10,0,0,0,0,0,0,0,0,0
10/7/22 09:20,0,0,0,0,0,0,0,0,0
10/7/22 09:30,0,0,0,0,0,0,0,0,0
10/7/22 09:40,0,0,0,0,0,0,0,0,0
10/7/22 09:50,0,0,0,0,0,0,0,0,0
10/7/22 10:00,0,0,0,0,0,0,0,0,0
10/7/22 10:10,0,0,0,0,0,0,0,0,0
10/7/22 10:20,0,0,0,0,0,0,0,0,0
10/7/22 10:30,0,0,0,0,0,0,0,0,0
10/7/22 10:40,0,0,0,0,0,0,0,0,0
10/7/22 10:50,0,0,0,0,0,0,0,0,0
10/7/22 11:00,0,0,0,0,0,0,0,0,0
10/7/22 11:10,0,0,0,0,0,0,0,0,0
10/7/22 11:20,0,0,0,0,0,0,0,0,0
10/7/22 11:30,0,0,0,0,0,0,0,0,0
10/7/22 11:40,0,0,0,0,0,0,0,0,0
10/7/22 11:50,0,0,0,0,0,0,0,0,0
10/7/22 12:00,0,0,0,0,0,0,0,0,0
10/7/22 12:10,0,0,0,0,0,0,0,0,0
10/7/22 12:20,0,0,0,0,0,0,0,0,0
10/7/22 12:30,0,0,0,0,0,0,0,0,0
10/7/22 12:40,0,0,0,0,0,0,0,0,0
10/7/22 12:50,0,0,0,0,0,0,0,0,0
10/7/22 13:00,0,0,0,0,0,0,0,0,0
10/7/22 13:10,0,0,0,0,0,0,0,0,0
10/7/22 13:20,0,0,0,0,0,0,0,0,0
10/7/22 13:30,0,0,0,0,0,0,0,0,0
10/7/22 13:40,0,0,0,0,0,0,0,0,0
10/7/22 13:50,0,0,0,0,0,0,0,0,0
10/7/22 14:00,0,0,0,0,0,0,0,0,0
10/7/22 14:10,0,0,0,0,0,0,0,0,0
10/7/22 14:20,0,0,0,0,0,0,0,0,0
10/7/22 14:30,0,0,0,0,0,0,0,0,0
10/7/22 14:40,0,0,0,0,0,0,0,0,0
10/7/22 14:50,0,0,0,0,0,0,0,0,0
10/7/22 15:00,0,0,0,0,0,0,0,0,0
10/7/22 15:10,0,0,0,0,0,0,0,0,0
10/7/22 15:20,0,0,0,0,0,0,0,0,0
10/7/22 15:30,0,0,0,0,0,0,0,0,0
10/7/22 15:40,0,0,0,0,0,0,0,0,0
10/7/22 15:50,0,0,0,0,0,0,0,0,0
10/7/22 16:00,0,0,0,0,0,0,0,0,0
10/7/22 16:10,0,0,0,0,0,0,0,0,0
10/7/22 16:20,0,0,0,0,0,0,0,0,0
10/7/22 16:30,0,0,0,0,0,0,0,0,0
10/7/22 16:40,0,0,0,0,0,0,0,0,0
10/7/22 16:50,0,0,0,0,0,0,0,0,0
10/7/22 17:00,0,0,0,0,0,0,0,0,0
10/7/22 17:10,0,0,0,0,0,0,0,0,0
10/7/22 17:20,0,0,0,0,0,0,0,0,0
10/7/22 17:30,0,0,0,0,0,0,0,0,0
10/7/22 17:40,0,0,0,0,0,0,0,0,0
10/7/22 17:50,0,0,0,0,0,0,0,0,0
10/7/22 18:00,0,0,0,0,0,0,0,0,0
10/7/22 18:10,0,0,0,0,0,0,0,0,0
10/7/22 18:20,0,0,0,0,0,0,0,0,0
10/7/22 18:30,0,0,0,0,0,0,0,0,0
10/7/22 18:40,0,0,0,0,0,0,0,0,0
10/7/22 18:50,0,0,0,0,0,0,0,0,0
10/7/22 19:00,0,0,0,0,0,0,0,0,0
10/7/22 19:10,0,0,0,0,0,0,0,0,0
10/7/22 19:20,0,0,0,0,0,0,0,0,0
10/7/22 19:30,0,0,0,0,0,0,0,0,0
10/7/22 19:40,0,0,0,0,0,0,0,0,0
10/7/22 19:50,0,0,0,0,0,0,0,0,0
